txId,timestep,label,xgboost_probability,graphsage_probability,risk_score,risk_level,alert_priority,agreement_category,model_agreement,model_disagreement,evidence_type,fraud_alert
177602822,49,0,0.0014052197,0.91927505,0.09319220273,LOW,LOW,XGB_LOW_GNN_HIGH,0.08213016969999998,0.9178698303,GRAPH_SIGNAL_ONLY,False
157976172,49,0,0.014914732,0.79724824,0.09314808280000002,LOW,LOW,XGB_LOW_GNN_HIGH,0.217666492,0.782333508,GRAPH_SIGNAL_ONLY,False
106310566,44,0,0.011186826,0.8295812,0.0930262634,LOW,LOW,XGB_LOW_GNN_HIGH,0.18160562599999996,0.818394374,GRAPH_SIGNAL_ONLY,False
73230612,42,0,0.0024080388,0.9083457,0.09300180492,LOW,LOW,XGB_LOW_GNN_HIGH,0.09406233879999992,0.9059376612000001,GRAPH_SIGNAL_ONLY,False
75938895,42,0,0.0003422158,0.92642236,0.09295023022,LOW,LOW,XGB_LOW_GNN_HIGH,0.07391985580000004,0.9260801442,GRAPH_SIGNAL_ONLY,False
94253277,43,0,0.09832953,0.044266414,0.09292321840000001,LOW,LOW,BOTH_LOW,0.945936884,0.05406311600000002,LOW_SIGNAL,False
173302585,45,0,0.009336751,0.84444255,0.09284733090000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.16489420099999996,0.835105799,GRAPH_SIGNAL_ONLY,False
106315862,44,0,0.013378208,0.80804664,0.09284505120000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.20533156799999996,0.794668432,GRAPH_SIGNAL_ONLY,False
94992011,43,0,0.04759023,0.49978665,0.092809872,LOW,LOW,BOTH_LOW,0.5478035800000001,0.45219641999999993,LOW_SIGNAL,False
94590670,43,0,0.007490103,0.86051655,0.09279274770000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.14697355299999992,0.8530264470000001,GRAPH_SIGNAL_ONLY,False
140419612,45,0,0.002487772,0.905439,0.09278289480000002,LOW,LOW,XGB_LOW_GNN_HIGH,0.09704877200000006,0.9029512279999999,GRAPH_SIGNAL_ONLY,False
105592654,44,0,0.02013731,0.74607766,0.092731345,LOW,LOW,XGB_LOW_GNN_HIGH,0.27405965,0.72594035,GRAPH_SIGNAL_ONLY,False
89749980,49,0,0.0011565347,0.9167539,0.09271627123000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.08440263469999998,0.9155973653,GRAPH_SIGNAL_ONLY,False
73220479,42,0,0.0012513435,0.91518307,0.09264451615000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.08606827350000001,0.9139317265,GRAPH_SIGNAL_ONLY,False
156254003,45,0,0.0015020294,0.9125796,0.09260978646000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.08892242939999995,0.9110775706,GRAPH_SIGNAL_ONLY,False
106721585,44,0,0.010540031,0.8308212,0.09256814790000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.17971883099999997,0.820281169,GRAPH_SIGNAL_ONLY,False
163389503,45,0,0.0029027313,0.89903075,0.09251553317,LOW,LOW,XGB_LOW_GNN_HIGH,0.10387198129999997,0.8961280187,GRAPH_SIGNAL_ONLY,False
106722397,44,0,0.03659582,0.5957402,0.09251025800000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.44085562,0.55914438,GRAPH_SIGNAL_ONLY,False
94253797,43,0,0.012361113,0.8123508,0.09236008170000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.20001031299999994,0.7999896870000001,GRAPH_SIGNAL_ONLY,False
106310669,44,0,0.013703636,0.7989983,0.0922331024,LOW,LOW,XGB_LOW_GNN_HIGH,0.21470533599999997,0.785294664,GRAPH_SIGNAL_ONLY,False
181605844,45,0,0.01647889,0.77401716,0.092232717,LOW,LOW,XGB_LOW_GNN_HIGH,0.24246173000000004,0.75753827,GRAPH_SIGNAL_ONLY,False
105787051,44,0,0.026052736,0.6878171,0.0922291724,LOW,LOW,XGB_LOW_GNN_HIGH,0.33823563600000006,0.6617643639999999,GRAPH_SIGNAL_ONLY,False
218094616,47,0,0.000118868076,0.92054045,0.0921610262684,LOW,LOW,XGB_LOW_GNN_HIGH,0.07957841807600008,0.9204215819239999,GRAPH_SIGNAL_ONLY,False
181202082,45,0,0.0037932247,0.8872719,0.09214109223000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.11652132469999998,0.8834786753,GRAPH_SIGNAL_ONLY,False
105980184,44,0,0.0056189573,0.86997837,0.09205489857000002,LOW,LOW,XGB_LOW_GNN_HIGH,0.13564058729999995,0.8643594127,GRAPH_SIGNAL_ONLY,False
106380411,44,0,0.0029750268,0.89290625,0.09196814912000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.11006877679999993,0.8899312232000001,GRAPH_SIGNAL_ONLY,False
156191963,45,0,0.002965849,0.8923093,0.0919001941,LOW,LOW,XGB_LOW_GNN_HIGH,0.11065654899999999,0.889343451,GRAPH_SIGNAL_ONLY,False
106388531,44,0,0.013482729,0.7976524,0.09189969610000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.215830329,0.784169671,GRAPH_SIGNAL_ONLY,False
218151306,47,1,0.0015069096,0.90483135,0.09183935364000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.09667555959999996,0.9033244404,GRAPH_SIGNAL_ONLY,False
105790811,44,0,0.018088,0.7551808,0.09179728000000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.2629072,0.7370928,GRAPH_SIGNAL_ONLY,False
106713643,44,0,0.002065014,0.8987869,0.09173720260000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.10327811399999998,0.896721886,GRAPH_SIGNAL_ONLY,False
157597009,49,0,0.0020153872,0.89847004,0.09166085248000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.10354534720000008,0.8964546527999999,GRAPH_SIGNAL_ONLY,False
50979127,45,0,0.008496652,0.83975667,0.09162265380000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.16873998200000007,0.8312600179999999,GRAPH_SIGNAL_ONLY,False
86921992,42,0,0.00040002645,0.9125441,0.091614433805,LOW,LOW,XGB_LOW_GNN_HIGH,0.08785592645000007,0.9121440735499999,GRAPH_SIGNAL_ONLY,False
106305311,44,0,0.0524502,0.44405118,0.091610298,LOW,LOW,BOTH_LOW,0.60839902,0.39160098,LOW_SIGNAL,False
106339814,44,0,0.00047079838,0.91145825,0.09156954354200002,LOW,LOW,XGB_LOW_GNN_HIGH,0.08901254837999995,0.91098745162,GRAPH_SIGNAL_ONLY,False
105847997,44,0,0.00047688282,0.91098535,0.09152772953800001,LOW,LOW,XGB_LOW_GNN_HIGH,0.08949153282,0.91050846718,GRAPH_SIGNAL_ONLY,False
72357297,42,0,0.00038140136,0.91140944,0.091484205224,LOW,LOW,XGB_LOW_GNN_HIGH,0.08897196135999996,0.91102803864,GRAPH_SIGNAL_ONLY,False
73093640,42,0,0.00027812243,0.91233504,0.09148381418700001,LOW,LOW,XGB_LOW_GNN_HIGH,0.08794308243000004,0.91205691757,GRAPH_SIGNAL_ONLY,False
164756226,45,0,0.06075216,0.3677851,0.09145545399999999,LOW,LOW,BOTH_LOW,0.69296706,0.30703294000000003,LOW_SIGNAL,False
105429233,44,0,0.011251147,0.81326485,0.09145251730000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.19798629699999992,0.8020137030000001,GRAPH_SIGNAL_ONLY,False
106319728,44,0,0.055376966,0.41601115,0.0914403844,LOW,LOW,BOTH_LOW,0.639365816,0.360634184,LOW_SIGNAL,False
193978718,49,0,0.028385721,0.6577487,0.0913220189,LOW,LOW,XGB_LOW_GNN_HIGH,0.37063702100000007,0.6293629789999999,GRAPH_SIGNAL_ONLY,False
181981283,45,0,0.032096352,0.62435037,0.09132175380000002,LOW,LOW,XGB_LOW_GNN_HIGH,0.407745982,0.592254018,GRAPH_SIGNAL_ONLY,False
105596789,44,0,0.0005302866,0.9072056,0.09119781794000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.09332468660000004,0.9066753134,GRAPH_SIGNAL_ONLY,False
106317581,44,0,0.010532733,0.8169175,0.0911712097,LOW,LOW,XGB_LOW_GNN_HIGH,0.19361523300000005,0.806384767,GRAPH_SIGNAL_ONLY,False
105785079,44,0,0.06346768,0.33970365,0.091091277,LOW,LOW,BOTH_LOW,0.72376403,0.27623597,LOW_SIGNAL,False
105788938,44,0,0.042827863,0.5246981,0.09101488669999999,LOW,LOW,XGB_LOW_GNN_HIGH,0.5181297630000001,0.48187023699999987,GRAPH_SIGNAL_ONLY,False
105590000,44,0,0.0035143425,0.8777699,0.09093989825,LOW,LOW,XGB_LOW_GNN_HIGH,0.12574444250000005,0.8742555575,GRAPH_SIGNAL_ONLY,False
99971494,42,0,0.0008885865,0.8995999,0.09075971785,LOW,LOW,XGB_LOW_GNN_HIGH,0.1012886865,0.8987113135,GRAPH_SIGNAL_ONLY,False
219541344,47,0,0.013262144,0.78813756,0.09074968560000002,LOW,LOW,XGB_LOW_GNN_HIGH,0.22512458400000002,0.774875416,GRAPH_SIGNAL_ONLY,False
1879697,42,0,0.002491425,0.8849803,0.0907403125,LOW,LOW,XGB_LOW_GNN_HIGH,0.11751112499999994,0.8824888750000001,GRAPH_SIGNAL_ONLY,False
73253059,42,0,0.003590887,0.87385136,0.09061693430000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.12973952700000002,0.870260473,GRAPH_SIGNAL_ONLY,False
106801876,44,0,0.00273462,0.8815079,0.09061194800000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.12122672000000001,0.87877328,GRAPH_SIGNAL_ONLY,False
106393044,44,0,0.00077178254,0.8989794,0.09059254428600001,LOW,LOW,XGB_LOW_GNN_HIGH,0.10179238254,0.89820761746,GRAPH_SIGNAL_ONLY,False
105595867,44,0,0.009969206,0.81579137,0.09055142240000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.19417783599999994,0.8058221640000001,GRAPH_SIGNAL_ONLY,False
73411530,42,0,0.0004854167,0.9010893,0.09054580503000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.09939611670000004,0.9006038833,GRAPH_SIGNAL_ONLY,False
164756230,45,0,0.05053129,0.4503546,0.090513621,LOW,LOW,BOTH_LOW,0.6001766900000001,0.39982330999999993,LOW_SIGNAL,False
164757817,45,0,0.05994606,0.3651962,0.09047107400000001,LOW,LOW,BOTH_LOW,0.6947498599999999,0.30525014000000006,LOW_SIGNAL,False
106310572,44,0,0.0140833035,0.7779446,0.09046943315000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.2361387035,0.7638612965,GRAPH_SIGNAL_ONLY,False
105853204,44,0,0.045542646,0.49479166,0.09046754740000001,LOW,LOW,BOTH_LOW,0.5507509859999999,0.44924901400000006,LOW_SIGNAL,False
73114041,42,0,0.032823853,0.60917157,0.0904586247,LOW,LOW,XGB_LOW_GNN_HIGH,0.423652283,0.576347717,GRAPH_SIGNAL_ONLY,False
105858126,44,0,0.001320518,0.8912721,0.09031567620000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.11004841799999998,0.889951582,GRAPH_SIGNAL_ONLY,False
94068432,43,0,0.00040446682,0.89945734,0.090309754138,LOW,LOW,XGB_LOW_GNN_HIGH,0.10094712681999995,0.89905287318,GRAPH_SIGNAL_ONLY,False
73020810,42,0,0.008531378,0.82595664,0.09027390420000002,LOW,LOW,XGB_LOW_GNN_HIGH,0.18257473800000001,0.817425262,GRAPH_SIGNAL_ONLY,False
11579906,48,1,0.0023590603,0.88094634,0.09021778827,LOW,LOW,XGB_LOW_GNN_HIGH,0.12141272029999994,0.8785872797000001,GRAPH_SIGNAL_ONLY,False
105786320,44,0,0.04287494,0.51628613,0.09021605900000002,LOW,LOW,XGB_LOW_GNN_HIGH,0.52658881,0.47341119,GRAPH_SIGNAL_ONLY,False
156126488,45,0,0.0024700381,0.8796313,0.09018616429,LOW,LOW,XGB_LOW_GNN_HIGH,0.12283873810000001,0.8771612619,GRAPH_SIGNAL_ONLY,False
105425074,44,0,9.168833e-05,0.90034074,0.090116593497,LOW,LOW,XGB_LOW_GNN_HIGH,0.09975094832999998,0.90024905167,GRAPH_SIGNAL_ONLY,False
105594901,44,0,0.0029115262,0.8746674,0.09008711358,LOW,LOW,XGB_LOW_GNN_HIGH,0.12824412620000003,0.8717558738,GRAPH_SIGNAL_ONLY,False
11579855,48,1,0.004479077,0.86038435,0.09006960430000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.14409472700000003,0.855905273,GRAPH_SIGNAL_ONLY,False
194328445,49,0,0.0010806904,0.8899379,0.08996641136,LOW,LOW,XGB_LOW_GNN_HIGH,0.11114279040000008,0.8888572095999999,GRAPH_SIGNAL_ONLY,False
106311426,44,0,0.013986715,0.7731548,0.0899035235,LOW,LOW,XGB_LOW_GNN_HIGH,0.240831915,0.759168085,GRAPH_SIGNAL_ONLY,False
105434888,44,0,0.099795476,2.908045e-07,0.08981595748045,LOW,LOW,BOTH_LOW,0.9002048148045,0.09979518519550001,LOW_SIGNAL,False
94102584,43,0,0.064204685,0.32008454,0.0897926705,LOW,LOW,BOTH_LOW,0.744120145,0.255879855,LOW_SIGNAL,False
105774326,44,0,0.035812426,0.57543594,0.0897747774,LOW,LOW,XGB_LOW_GNN_HIGH,0.46037648600000003,0.539623514,GRAPH_SIGNAL_ONLY,False
72015084,42,1,0.012164393,0.7869697,0.0896449237,LOW,LOW,XGB_LOW_GNN_HIGH,0.22519469300000006,0.7748053069999999,GRAPH_SIGNAL_ONLY,False
105428331,44,0,0.00288404,0.8699482,0.089590456,LOW,LOW,XGB_LOW_GNN_HIGH,0.13293584000000003,0.86706416,GRAPH_SIGNAL_ONLY,False
73230578,42,0,0.026071198,0.6611648,0.08958055820000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.364906398,0.635093602,GRAPH_SIGNAL_ONLY,False
105858515,44,0,0.00930308,0.81156117,0.08952888900000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.19774190999999997,0.80225809,GRAPH_SIGNAL_ONLY,False
156191973,45,0,0.0012947996,0.883423,0.08950761964,LOW,LOW,XGB_LOW_GNN_HIGH,0.11787179960000005,0.8821282004,GRAPH_SIGNAL_ONLY,False
73322415,42,0,0.00024042065,0.89289486,0.089505864585,LOW,LOW,XGB_LOW_GNN_HIGH,0.10734556065,0.89265443935,GRAPH_SIGNAL_ONLY,False
67341782,44,0,0.06313873,0.326661,0.08949095700000001,LOW,LOW,BOTH_LOW,0.73647773,0.26352226999999995,LOW_SIGNAL,False
105976288,44,0,0.00032420427,0.8918661,0.08947839384299999,LOW,LOW,XGB_LOW_GNN_HIGH,0.10845810427000002,0.89154189573,GRAPH_SIGNAL_ONLY,False
105788970,44,0,0.04950521,0.44900486,0.089455175,LOW,LOW,BOTH_LOW,0.60050035,0.39949965,LOW_SIGNAL,False
2312675,48,0,0.0040046675,0.8572077,0.08932497075,LOW,LOW,XGB_LOW_GNN_HIGH,0.14679696749999993,0.8532030325000001,GRAPH_SIGNAL_ONLY,False
105592562,44,0,0.0038118206,0.8588983,0.08932046854,LOW,LOW,XGB_LOW_GNN_HIGH,0.14491352059999996,0.8550864794,GRAPH_SIGNAL_ONLY,False
105596797,44,0,0.0012485744,0.8808262,0.08920633696000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.12042237440000003,0.8795776256,GRAPH_SIGNAL_ONLY,False
92021035,43,0,0.020224692,0.7088286,0.0890850828,LOW,LOW,XGB_LOW_GNN_HIGH,0.31139609199999996,0.688603908,GRAPH_SIGNAL_ONLY,False
105594906,44,0,5.7714136e-05,0.88949627,0.0890015697224,LOW,LOW,XGB_LOW_GNN_HIGH,0.110561444136,0.889438555864,GRAPH_SIGNAL_ONLY,False
179994406,45,0,0.0045577036,0.8487199,0.08897392324,LOW,LOW,XGB_LOW_GNN_HIGH,0.1558378036,0.8441621964,GRAPH_SIGNAL_ONLY,False
106417596,44,0,0.0006045826,0.8840223,0.08894635434,LOW,LOW,XGB_LOW_GNN_HIGH,0.11658228259999992,0.8834177174000001,GRAPH_SIGNAL_ONLY,False
105420247,44,0,0.032820452,0.5939229,0.08893069680000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.438897552,0.561102448,GRAPH_SIGNAL_ONLY,False
157226362,45,0,0.017955914,0.7276637,0.08892669260000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.29029221399999994,0.7097077860000001,GRAPH_SIGNAL_ONLY,False
105785561,44,0,0.03579354,0.56615174,0.08882936,LOW,LOW,XGB_LOW_GNN_HIGH,0.4696418,0.5303582,GRAPH_SIGNAL_ONLY,False
178061036,45,0,0.020956526,0.69966567,0.08882744040000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.32129085599999996,0.678709144,GRAPH_SIGNAL_ONLY,False
106313047,44,0,0.04211391,0.50920445,0.088822964,LOW,LOW,XGB_LOW_GNN_HIGH,0.53290946,0.46709054000000005,GRAPH_SIGNAL_ONLY,False
106856158,44,0,0.024646908,0.6657738,0.08875959720000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.35887310800000005,0.641126892,GRAPH_SIGNAL_ONLY,False
105595645,44,0,0.0006048287,0.88136524,0.08868086983000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.11923958869999995,0.8807604113,GRAPH_SIGNAL_ONLY,False
99936152,42,0,0.0007276984,0.8800614,0.08866106856000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.12066629839999998,0.8793337016,GRAPH_SIGNAL_ONLY,False
181981290,45,0,0.010101682,0.7948415,0.08857566380000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.21526018199999997,0.784739818,GRAPH_SIGNAL_ONLY,False
105857417,44,0,0.0010844257,0.8751103,0.08848701313,LOW,LOW,XGB_LOW_GNN_HIGH,0.1259741257,0.8740258743,GRAPH_SIGNAL_ONLY,False
105976778,44,0,0.0068824408,0.82274264,0.08846846072,LOW,LOW,XGB_LOW_GNN_HIGH,0.18413980080000003,0.8158601992,GRAPH_SIGNAL_ONLY,False
105425158,44,0,5.0129616e-05,0.8840909,0.08845420665440001,LOW,LOW,XGB_LOW_GNN_HIGH,0.11595922961600003,0.884040770384,GRAPH_SIGNAL_ONLY,False
72326551,42,0,0.003010236,0.85682786,0.0883919984,LOW,LOW,XGB_LOW_GNN_HIGH,0.14618237600000006,0.8538176239999999,GRAPH_SIGNAL_ONLY,False
155759670,45,0,0.00038572864,0.8804003,0.08838718577600001,LOW,LOW,XGB_LOW_GNN_HIGH,0.11998542863999995,0.88001457136,GRAPH_SIGNAL_ONLY,False
94812234,42,0,0.00039816851,0.8802658,0.08838493165900001,LOW,LOW,XGB_LOW_GNN_HIGH,0.12013236850999998,0.87986763149,GRAPH_SIGNAL_ONLY,False
181981262,45,0,0.032232225,0.59372795,0.08838179750000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.438504275,0.561495725,GRAPH_SIGNAL_ONLY,False
164752998,45,0,0.013565442,0.76139617,0.0883485148,LOW,LOW,XGB_LOW_GNN_HIGH,0.25216927199999994,0.7478307280000001,GRAPH_SIGNAL_ONLY,False
105980207,44,0,0.023409542,0.67255473,0.08832406079999999,LOW,LOW,XGB_LOW_GNN_HIGH,0.350854812,0.649145188,GRAPH_SIGNAL_ONLY,False
106816626,44,0,0.005607765,0.8327283,0.08831981850000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.17287946500000007,0.8271205349999999,GRAPH_SIGNAL_ONLY,False
156192686,45,0,0.0025206795,0.8604982,0.08831843154999999,LOW,LOW,XGB_LOW_GNN_HIGH,0.14202247950000002,0.8579775205,GRAPH_SIGNAL_ONLY,False
157596738,49,0,0.0012429287,0.8717813,0.08829676583000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.1294616287,0.8705383713,GRAPH_SIGNAL_ONLY,False
105426254,44,0,0.000494071,0.8779423,0.0882388939,LOW,LOW,XGB_LOW_GNN_HIGH,0.12255177100000003,0.877448229,GRAPH_SIGNAL_ONLY,False
106393280,44,0,0.004205218,0.84452325,0.0882370212,LOW,LOW,XGB_LOW_GNN_HIGH,0.159681968,0.840318032,GRAPH_SIGNAL_ONLY,False
158287009,49,0,0.009919255,0.7923081,0.0881581395,LOW,LOW,XGB_LOW_GNN_HIGH,0.21761115500000006,0.7823888449999999,GRAPH_SIGNAL_ONLY,False
155587814,45,0,0.0066190944,0.8217748,0.08813466496000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.18484429439999994,0.8151557056000001,GRAPH_SIGNAL_ONLY,False
72357299,42,0,0.00091508956,0.8726389,0.088087470604,LOW,LOW,XGB_LOW_GNN_HIGH,0.12827618955999998,0.87172381044,GRAPH_SIGNAL_ONLY,False
71461143,42,0,0.007828827,0.81034696,0.0880806403,LOW,LOW,XGB_LOW_GNN_HIGH,0.19748186700000003,0.802518133,GRAPH_SIGNAL_ONLY,False
72654942,42,0,2.4018333e-05,0.88032186,0.08805380249970002,LOW,LOW,XGB_LOW_GNN_HIGH,0.11970215833300002,0.880297841667,GRAPH_SIGNAL_ONLY,False
105770302,44,0,0.03185528,0.59353346,0.088023098,LOW,LOW,XGB_LOW_GNN_HIGH,0.4383218200000001,0.5616781799999999,GRAPH_SIGNAL_ONLY,False
105979518,44,0,0.0008369715,0.8719297,0.08794624435000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.12890727149999992,0.8710927285000001,GRAPH_SIGNAL_ONLY,False
106413265,44,0,0.0013212085,0.86644375,0.08783346265,LOW,LOW,XGB_LOW_GNN_HIGH,0.1348774585,0.8651225415,GRAPH_SIGNAL_ONLY,False
72357295,42,0,0.00077527063,0.8712446,0.08782220356700002,LOW,LOW,XGB_LOW_GNN_HIGH,0.12953067063,0.87046932937,GRAPH_SIGNAL_ONLY,False
66437434,46,0,0.004570149,0.8366507,0.0877782041,LOW,LOW,XGB_LOW_GNN_HIGH,0.167919449,0.832080551,GRAPH_SIGNAL_ONLY,False
72020860,42,0,0.001086292,0.8675233,0.0877299928,LOW,LOW,XGB_LOW_GNN_HIGH,0.133562992,0.866437008,GRAPH_SIGNAL_ONLY,False
73411488,42,0,0.0001316575,0.8760977,0.08772826175000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.12403395750000001,0.8759660425,GRAPH_SIGNAL_ONLY,False
106815649,44,0,0.0026831783,0.8531265,0.08772751047,LOW,LOW,XGB_LOW_GNN_HIGH,0.14955667829999997,0.8504433217,GRAPH_SIGNAL_ONLY,False
106708597,44,0,0.005513006,0.827242,0.08768590540000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.178271006,0.821728994,GRAPH_SIGNAL_ONLY,False
105847402,44,0,0.00035087267,0.87336564,0.087652349403,LOW,LOW,XGB_LOW_GNN_HIGH,0.12698523266999995,0.87301476733,GRAPH_SIGNAL_ONLY,False
73322396,42,0,0.00018022362,0.87454414,0.087616615258,LOW,LOW,XGB_LOW_GNN_HIGH,0.12563608362,0.87436391638,GRAPH_SIGNAL_ONLY,False
156058472,45,0,0.001971204,0.8582359,0.08759767360000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.1437353039999999,0.8562646960000001,GRAPH_SIGNAL_ONLY,False
155720885,45,0,0.0016124632,0.86087745,0.08753896188,LOW,LOW,XGB_LOW_GNN_HIGH,0.14073501319999993,0.8592649868000001,GRAPH_SIGNAL_ONLY,False
106805385,44,0,0.0009425504,0.8668645,0.08753474536000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.13407805039999998,0.8659219496,GRAPH_SIGNAL_ONLY,False
106317037,44,0,0.029682944,0.6080422,0.0875188696,LOW,LOW,XGB_LOW_GNN_HIGH,0.42164074400000007,0.5783592559999999,GRAPH_SIGNAL_ONLY,False
171521584,49,0,0.0016753791,0.8599637,0.08750421119,LOW,LOW,XGB_LOW_GNN_HIGH,0.14171167910000004,0.8582883209,GRAPH_SIGNAL_ONLY,False
464474,48,0,0.00034749252,0.87104315,0.087417058268,LOW,LOW,XGB_LOW_GNN_HIGH,0.12930434252,0.87069565748,GRAPH_SIGNAL_ONLY,False
106803456,44,0,0.0023601097,0.8526027,0.08738436873000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.14975740969999995,0.8502425903,GRAPH_SIGNAL_ONLY,False
106802620,44,0,0.00096584467,0.86498916,0.08736817620300001,LOW,LOW,XGB_LOW_GNN_HIGH,0.13597668467000001,0.86402331533,GRAPH_SIGNAL_ONLY,False
218307786,47,0,0.0059945225,0.8195964,0.08735471025,LOW,LOW,XGB_LOW_GNN_HIGH,0.18639812249999999,0.8136018775,GRAPH_SIGNAL_ONLY,False
155621616,45,0,0.0023399189,0.8522825,0.08733417701,LOW,LOW,XGB_LOW_GNN_HIGH,0.1500574188999999,0.8499425811000001,GRAPH_SIGNAL_ONLY,False
155627624,45,0,0.0011413296,0.862486,0.08727579664000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.13865532960000004,0.8613446704,GRAPH_SIGNAL_ONLY,False
106390786,44,0,0.011138645,0.77200574,0.0872253545,LOW,LOW,XGB_LOW_GNN_HIGH,0.23913290499999995,0.760867095,GRAPH_SIGNAL_ONLY,False
157623004,49,0,0.0074856137,0.8041221,0.08714926233,LOW,LOW,XGB_LOW_GNN_HIGH,0.20336351370000005,0.7966364863,GRAPH_SIGNAL_ONLY,False
105849820,44,0,0.00039517492,0.86761403,0.08711706042800002,LOW,LOW,XGB_LOW_GNN_HIGH,0.13278114491999993,0.8672188550800001,GRAPH_SIGNAL_ONLY,False
159445618,49,0,0.0005903716,0.865047,0.08703603444,LOW,LOW,XGB_LOW_GNN_HIGH,0.13554337159999996,0.8644566284,GRAPH_SIGNAL_ONLY,False
106318007,44,0,0.010872247,0.77215415,0.08700043730000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.23871809700000002,0.761281903,GRAPH_SIGNAL_ONLY,False
107203756,44,1,0.009804696,0.78161025,0.08698525139999999,LOW,LOW,XGB_LOW_GNN_HIGH,0.22819444600000005,0.771805554,GRAPH_SIGNAL_ONLY,False
105858005,44,0,0.005215255,0.8226309,0.0869568195,LOW,LOW,XGB_LOW_GNN_HIGH,0.18258435499999992,0.8174156450000001,GRAPH_SIGNAL_ONLY,False
181202361,45,0,0.0072041587,0.8047139,0.08695513283,LOW,LOW,XGB_LOW_GNN_HIGH,0.20249025870000004,0.7975097413,GRAPH_SIGNAL_ONLY,False
73093651,42,0,0.0009088425,0.86101216,0.08691917425000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.13989668249999998,0.8601033175,GRAPH_SIGNAL_ONLY,False
106722979,44,0,0.05816301,0.3452215,0.086868859,LOW,LOW,BOTH_LOW,0.7129415100000001,0.28705848999999994,LOW_SIGNAL,False
72023648,42,0,0.0007540434,0.86169916,0.08684855506000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.13905488339999994,0.8609451166000001,GRAPH_SIGNAL_ONLY,False
108642902,44,0,0.0016261248,0.85341936,0.08680544832,LOW,LOW,XGB_LOW_GNN_HIGH,0.14820676480000006,0.8517932351999999,GRAPH_SIGNAL_ONLY,False
189778399,49,0,0.0023320464,0.84677494,0.08677633576,LOW,LOW,XGB_LOW_GNN_HIGH,0.15555710639999998,0.8444428936,GRAPH_SIGNAL_ONLY,False
106856753,44,0,0.0055611073,0.81643426,0.08664842257000001,LOW,LOW,XGB_LOW_GNN_HIGH,0.18912684730000007,0.8108731526999999,GRAPH_SIGNAL_ONLY,False
72654319,42,0,0.00049570977,0.86080354,0.08652649279300001,LOW,LOW,XGB_LOW_GNN_HIGH,0.13969216976999999,0.86030783023,GRAPH_SIGNAL_ONLY,False
158583653,49,0,0.0014088764,0.8518323,0.08645121876,LOW,LOW,XGB_LOW_GNN_HIGH,0.1495765764,0.8504234236,GRAPH_SIGNAL_ONLY,False
